shl_idf_cd,school,sido,gugun,type,subject
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,체육1
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,체육2
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,문장론
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,정보
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,대수
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,문학
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,화학
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,기하
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,경제
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,미술
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,정치
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,진로,보건
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,음악
d707a7c3-09fd-434e-8168-54d1dbe38067,의정부광동고등학교,경기도,의정부시,일반,한문
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,융합,독서 토론과 글쓰기
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,진로,세포와 물질대사
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,일반,세계시민과 지리
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,진로,주제 탐구 독서
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,진로,영미 문학 읽기
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,융합,사회문제 탐구
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,진로,물질과 에너지
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,진로,역학과 에너지
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,진로,인공지능 기초
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,진로,인공지능 수학
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,진로,인문학과 윤리
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,융합,생명과학 실험
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,일반,확률과 통계
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,일반,화법과 언어
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,진로,윤리와 사상
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,융합,미디어 영어
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,진로,법과 사회
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,진로,미술 창작
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,일반,기술·가정
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,일반,제2외국어
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,일반,생명과학
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,일반,미적분I
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,일반,영어II
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,융합,여행지리
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,일반,지구과학
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,일반,물리학
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,일반,세계사
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,일반,영어I
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,일반,체육1
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,일반,체육2
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,일반,정보
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,일반,대수
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,일반,문학
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,일반,화학
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,진로,기하
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,진로,경제
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,일반,미술
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,진로,정치
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,진로,보건
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,일반,음악
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,일반,한문
49adf7b6-9e05-403b-bacd-1b5d7bdf2efb,의정부여자고등학교,경기도,의정부시,일반,연극
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,융합,기후변화와 지속가능한 세계
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,융합,역사로 탐구하는 현대 세계
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,융합,기후변화와 환경생태
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,동아시아 역사 기행
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,융합,과학의 역사와 문화
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,화학 반응의 세계
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,융합,세계 문화와 영어
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,영어 독해와 작문
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,미술 감상과 비평
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,융합,소프트웨어와 생활
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,음악 감상과 비평
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,음악 연주와 창작
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,세포와 물질대사
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,세계시민과 지리
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,주제 탐구 독서
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,현대사회와 윤리
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,융합,금융과 경제생활
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,영미 문학 읽기
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,융합,사회문제 탐구
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,물질과 에너지
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,역학과 에너지
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,인공지능 기초
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,융합,융합과학 탐구
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,인공지능 수학
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,전자기와 양자
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,지구시스템과학
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,융합,윤리문제 탐구
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,인문학과 윤리
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,한국지리 탐구
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,융합,언어생활 탐구
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,융합,생명과학 실험
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,확률과 통계
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,독서와 작문
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,사회와 문화
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,화법과 언어
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,생물의 유전
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,데이터 과학
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,윤리와 사상
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,융합,미디어 영어
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,문학과 영상
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,인간과 심리
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,행성우주과학
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,미적분II
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,법과 사회
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,융합,실용 통계
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,미술 창작
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,기술·가정
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,심화 영어
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,생명과학
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,미적분I
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,영어II
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,융합,여행지리
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,지구과학
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,물리학
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,세계사
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,영어I
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,체육1
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,체육2
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,정보
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,대수
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,문학
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,화학
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,기하
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,경제
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,미술
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,정치
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,진로,보건
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,음악
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,일반,한문
744656cb-39a0-4269-b10b-1ae7ec9e2703,이매고등학교,경기도,성남시 분당구,융합,논술
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,융합,기후변화와 지속가능한 세계
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,융합,역사로 탐구하는 현대 세계
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,진로,심화 영어 독해와 작문
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,융합,기후변화와 환경생태
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,진로,동아시아 역사 기행
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,융합,독서 토론과 글쓰기
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,융합,과학의 역사와 문화
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,진로,화학 반응의 세계
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,융합,세계 문화와 영어
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,일반,영어 독해와 작문
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,진로,미술 감상과 비평
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,진로,영어 발표와 토론
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,융합,소프트웨어와 생활
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,진로,음악 감상과 비평
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,진로,음악 연주와 창작
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,진로,세포와 물질대사
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,일반,세계시민과 지리
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,진로,주제 탐구 독서
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,일반,현대사회와 윤리
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,진로,로봇과 공학세계
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,융합,금융과 경제생활
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,융합,창의 공학 설계
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,융합,지식 재산 일반
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,진로,영미 문학 읽기
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,융합,언어생활과 한자
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,진로,음악 전공 실기
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,융합,사회문제 탐구
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,진로,물질과 에너지
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,진로,역학과 에너지
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,융합,매체 의사소통
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,진로,인공지능 기초
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,융합,융합과학 탐구
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,진로,인공지능 수학
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,진로,전자기와 양자
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,융합,수학과제 탐구
34e4409b-3df6-49af-b59e-0e586897a917,이산고등학교,경기도,화성시 동탄구,진로,지구시스템과학
